pmid	title	journal
32249357	Influenza and obesity: its odd relationship and the lessons for COVID-19 pandemic.	Acta Diabetol
32249257	Macrolide treatment for COVID-19: Will this be the way forward?	Biosci Trends
32249203	Microneedle array delivered recombinant coronavirus vaccines: Immunogenicity and rapid translational development.	EBioMedicine
32249188	Dental journals and coronavirus disease (COVID-19): A current view.	Oral Oncol
32249185	Duration of serum neutralizing antibodies for SARS-CoV-2: Lessons from SARS-CoV infection.	J Microbiol Immunol Infect
32249184	Can COVID-19 present unusual GI symptoms?	J Microbiol Immunol Infect
32249164	[Coronavirus infection (COVID-19) in Anales de Pediatria].	An Pediatr (Barc)
32249110	"Author reply to Letters to the Editor ""CT chest findings in coronavirus disease (COVID-19)""."	J Formos Med Assoc
32249108	COVID-19 pneumonia in Taiwan.	J Formos Med Assoc
32249102	Recommendations and guidance for providing pharmaceutical care services during COVID-19 pandemic: A China perspective.	Res Social Adm Pharm
32249098	Strategy for the practice of digestive and oncological surgery during the Covid-19 epidemic.	J Visc Surg
32249089	Identification of Kidney Transplant Recipients with Coronavirus Disease 2019.	Eur Urol
32249075	Perioperative Echocardiography: Key Considerations During the Coronavirus Pandemic.	J Cardiothorac Vasc Anesth
32249072	Protecting High-Risk Cardiac Patients During the COVID-19 Outbreak.	J Cardiothorac Vasc Anesth
32249063	Neutralizing Antibodies against SARS-CoV-2 and Other Human Coronaviruses.	Trends Immunol
32249028	"The ""helmet bundle"" in COVID-19 patients undergoing non invasive ventilation."	Intensive Crit Care Nurs
32248989	Behavioral and Emotional Disorders in Children during the COVID-19 Epidemic.	J Pediatr
32248966	The cardiovascular burden of coronavirus disease 2019 (COVID-19) with a focus on congenital heart disease.	Int J Cardiol
32248894	Sleep Health Service in China During the COVID-19 Outbreak.	J Clin Sleep Med
32248880	Management-supportive measures for managers of healthcare organization during the COVID-19 epidemic.	Infect Control Hosp Epidemiol
32248871	The twitter pandemic: The critical role of twitter in the dissemination of medical information and misinformation during the COVID-19 Pandemic.	CJEM
32248864	Reducing hand recontamination of health workers during COVID-19.	Infect Control Hosp Epidemiol
32248855	Core Principles for Infection Prevention in Hemodialysis Centers during the Pandemic Situation of COVID-19.	Infect Control Hosp Epidemiol
32248854	A potential protective role of losartan against coronavirus-induced lung damage.	Infect Control Hosp Epidemiol
32248852	"How to deal with 2019 novel coronavirus (COVID-19): a public health practice from the Centers for Disease Control and Prevention in Zhanggong District, Ganzhou City, China."	Infect Control Hosp Epidemiol
32248766	"Computational studies of drug repurposing and synergism of lopinavir, oseltamivir and ritonavir binding with SARS-CoV-2 Protease against COVID-19."	J Biomol Struct Dyn
32248724	Biologic therapy for psoriasis during the covid-19 outbreak is not a choice.	J Dermatolog Treat
32248675	Critically ill patients with COVID-19 in Hong Kong: a multicentre retrospective observational cohort study	Crit Care Resusc
32248608	Mental health during and after the COVID-19 emergency in Italy.	Psychiatry Clin Neurosci
32248575	Natural products and their derivatives against coronavirus: A review of the non-clinical and pre-clinical data.	Phytother Res
32248565	A twin challenge to handle: COVID-19 with pregnancy.	J Med Virol
32248564	Resilience or Resistance: A personal response to COVID-19.	Med Educ
32248521	Global interim guidance on coronavirus disease 2019 (COVID-19) during pregnancy and puerperium from FIGO and allied partners: Information for healthcare professionals.	Int J Gynaecol Obstet
32248387	Use of DAMPs and SAMPs as Therapeutic Targets or Therapeutics: A Note of Caution.	Mol Diagn Ther
32248146	Protecting healthcare workers from SARS-CoV-2 infection: practical indications.	Eur Respir Rev
32248145	Urban Intelligence for Pandemic Response: Viewpoint.	JMIR Public Health Surveill
32248083	"Doctors and healthcare workers at frontline of COVID 19 epidemic: Admiration, a pat on the back, and need for extreme caution."	Diabetes Metab Syndr
32247931	"Incidence of novel coronavirus (2019-nCoV) infection among people under home quarantine in Shenzhen, China."	Travel Med Infect Dis
32247928	Summary of the COVID-19 outbreak in vietnam - Lessons and suggestions.	Travel Med Infect Dis
32247927	Remdesivir for severe acute respiratory syndrome coronavirus 2 causing COVID-19: An evaluation of the evidence.	Travel Med Infect Dis
32247926	Clinical features of cases and a cluster of Coronavirus Disease 2019 (COVID-19) in Bolivia imported from Italy and Spain.	Travel Med Infect Dis
32247925	Repurposing antimalarials and other drugs for COVID-19.	Travel Med Infect Dis
32247898	Unknown unknowns - COVID-19 and potential global mortality.	Early Hum Dev
32247882	"Understanding the ""Scope"" of the Problem: Why Laparoscopy is Considered Safe During the COVID-19 Pandemic."	J Minim Invasive Gynecol
32247881	Surgical Decision Making in the Era of COVID-19: A New Set of Rules.	J Minim Invasive Gynecol
32247836	Precautions for Operating Room Team Members during the COVID-19 Pandemic.	J Am Coll Surg
32247826	Delivery of infection from asymptomatic carriers of COVID-19 in a familial cluster.	Int J Infect Dis
32247821	3CL(pro) inhibitors as a potential therapeutic option for COVID-19: Available evidence and ongoing clinical trials.	Pharmacol Res
32247797	Effects of COVID-19 outbreak in Northern Italy.Perspectives from Bergamo Neurosurgery Department.	World Neurosurg
32247755	The COVID-19 pandemic through the lens of a gastroenterology fellow: looking for the silver lining.	Gastrointest Endosc
32247754	USE OF A MODIFIED VENTILATION MASK TO AVOID AEROSOLIZING SPREAD OF DROPLETS FOR SHORT ENDOSCOPIC PROCEDURES DURING CORONAVIRUS COVID-19 OUTBREAK.	Gastrointest Endosc
32247752	The spread of novel coronavirus has created an alarming situation worldwide.	J Infect Public Health
32247725	Cleveland Clinic Akron General Urology Residency Program's COVID-19 Experience.	Urology
32247695	Uneventful course in IBD patients during SARS-CoV-2 outbreak in northern Italy.	Gastroenterology
32247692	Faecal-oral transmission of SARS-COV-2: practical implications.	Gastroenterology
32247691	Fighting the battle against SARS-CoV-2 as gastroenterologists in Italy.	Gastroenterology
32247680	Community pharmacists and communication in the time of COVID-19: Applying the health belief model.	Res Social Adm Pharm
32247642	"Tocilizumab, an anti-IL6 receptor antibody, to treat Covid-19-related respiratory failure: a case report."	Ann Oncol
32247631	Kidney disease is associated with in-hospital death of patients with COVID-19.	Kidney Int
32247592	"Author reply to Letters to the Editor ""COVID-19 pneumonia in Taiwan""."	J Formos Med Assoc
32247584	The importance of designing and implementing participatory surveillance system: An approach as early detection and prevention of novel coronavirus (2019-nCov).	Am J Infect Control
32247518	COVID-19 and Chloroquine/Hydroxychloroquine: is there Ophthalmological Concern?	Am J Ophthalmol
32247384	Developing antibody tests for SARS-CoV-2.	Lancet
32247383	Offline: COVID-19-what countries must do now.	Lancet
32247382	A planetary health perspective on COVID-19: a call for papers.	Lancet
32247381	The COVID-19 pandemic in the USA: what might we expect?	Lancet
32247379	COVID-19 will not leave behind refugees and migrants.	Lancet
32247378	Redefining vulnerability in the era of COVID-19.	Lancet
32247329	Why inequality could spread COVID-19.	Lancet Public Health
32247328	Death in the era of the COVID-19 pandemic.	Lancet Public Health
32247327	COVID-19: the current situation in Afghanistan.	Lancet Glob Health
32247326	"Evolving epidemiology and transmission dynamics of coronavirus disease 2019 outside Hubei province, China: a descriptive and modelling study."	Lancet Infect Dis
32247325	Monitoring the COVID-19 epidemic in the context of widespread local transmission.	Lancet Respir Med
32247324	Global coalition to accelerate COVID-19 clinical research in resource-limited settings.	Lancet
32247323	Monitoring behavioural insights related to COVID-19.	Lancet
32247322	Medical student involvement in the COVID-19 response.	Lancet
32247320	Fangcang shelter hospitals: a novel concept for responding to public health emergencies.	Lancet
32247319	Cancer guidelines during the COVID-19 pandemic.	Lancet Oncol
32247318	A Call for Randomized Controlled Trials to Test the Efficacy of Chloroquine and Hydroxychloroquine as Therapeutics against Novel Coronavirus Disease (COVID-19).	Am J Trop Med Hyg
32247317	Early Lessons on the Importance of Lung Imaging in Novel Coronavirus Disease (COVID-19).	Am J Trop Med Hyg
32247261	Rethinking online mental health services in China during the COVID-19 epidemic.	Asian J Psychiatr
32247213	"Contentious issues and evolving concepts in the clinical presentation and management of patients with COVID-19 infectionwith reference to use of therapeutic and other drugs used in Co-morbid diseases (Hypertension, diabetes etc)."	Diabetes Metab Syndr
32247212	Cardiovascular disease and COVID-19.	Diabetes Metab Syndr
32247211	Chloroquine and hydroxychloroquine in the treatment of COVID-19 with or without diabetes: A systematic search and a narrative review with a special reference to India and other developing countries.	Diabetes Metab Syndr
32247204	The impact of Coronavirus (COVID-19) on head and neck cancer patients' care.	Radiother Oncol
32247193	Guidance for the management of myasthenia gravis (MG) and Lambert-Eaton myasthenic syndrome (LEMS) during the COVID-19 pandemic.	J Neurol Sci
32247066	Recommendations for the surgical management of gynecological cancers during the COVID-19 pandemic - FRANCOGYN group for the CNGOF.	J Gynecol Obstet Hum Reprod
32247056	Palliative Care Pandemic Pack: a Specialist Palliative Care Service response to planning the COVID-19 pandemic.	J Pain Symptom Manage
32247050	Insight into 2019 novel coronavirus - an updated intrim review and lessons from SARS-CoV and MERS-CoV.	Int J Infect Dis
32247038	Potential effect of blood purification therapy in reducing cytokine storm as a late complication of critically ill COVID-19.	Clin Immunol
32247030	A military perspective on the vascular surgeon's response to the COVID-19 pandemic.	J Vasc Surg
32247029	The Global Impact of COVID-19 on Vascular Surgical Services.	J Vasc Surg
32247022	Pancreatic injury patterns in patients with COVID-19 pneumonia.	Gastroenterology
32247018	AGA Institute Rapid Recommendations for Gastrointestinal Procedures During the COVID-19 Pandemic.	Gastroenterology
32247017	Middle East Respiratory Syndrome Coronavirus (MERS-CoV) and COVID-19 infection during pregnancy.	Travel Med Infect Dis
32247016	Probable aircraft transmission of Covid-19 in-flight from the Central African Republic to France.	Travel Med Infect Dis
32247013	"Guidance for Cardiac Electrophysiology During the Coronavirus (COVID-19) Pandemic from the Heart Rhythm Society COVID-19 Task Force; Electrophysiology Section of the American College of Cardiology; and the Electrocardiography and Arrhythmias Committee of the Council on Clinical Cardiology, American Heart Association."	Heart Rhythm
32246996	The SARS-CoV-2 epidemic: how the Italian public is being informed.	Clin Microbiol Infect
32246972	Ultraviolet germicidal irradiation: possible method for respirator disinfection to facilitate reuse during COVID-19 pandemic.	J Am Acad Dermatol
32246969	"One more paper towel, longer protection."	J Am Acad Dermatol
32246966	"COVID-19, syphilis and biologic therapies for psoriasis and psoriatic arthritis: A word of caution."	J Am Acad Dermatol
32246939	"SARS-CoV-2 in wastewater: potential health risk, but also data source."	Lancet Gastroenterol Hepatol
32246918	COVID-19 pandemic in west Africa.	Lancet Glob Health
32246917	Guillain-Barre syndrome associated with SARS-CoV-2 infection: causality or coincidence?	Lancet Neurol
32246915	Racism and discrimination in COVID-19 responses.	Lancet
32246914	Essential care of critical illness must not be forgotten in the COVID-19 pandemic.	Lancet
32246913	Handling the COVID-19 pandemic in the oncological setting.	Lancet Haematol
32246912	Strategic plan for management of COVID-19 in paediatric haematology and oncology departments.	Lancet Haematol
32246910	US NICUs and donor milk banks brace for COVID-19.	Lancet Child Adolesc Health
32246906	Modelling COVID-19 transmission: from data to intervention.	Lancet Infect Dis
32246905	"Using observational data to quantify bias of traveller-derived COVID-19 prevalence estimates in Wuhan, China."	Lancet Infect Dis
